user_id,signup_date,country,signup_channel
USR_001837,2025-07-10,FR,Organic App Store Search
USR_001838,2025-09-13,US,Web Referral
USR_001839,2025-07-02,CA,Apple Search Ads
USR_001840,2025-04-27,US,Organic App Store Search
USR_001841,2025-07-15,AU,Apple Search Ads
USR_001842,2025-02-03,CA,Social Media Campaign
USR_001843,2025-02-21,US,Organic App Store Search
USR_001844,2025-04-22,DE,Organic App Store Search
USR_001845,2025-09-09,US,Apple Search Ads
USR_001846,2025-03-23,DE,Web Referral
USR_001847,2025-08-20,US,Apple Search Ads
USR_001848,2025-08-15,CA,Organic App Store Search
USR_001849,2025-08-21,FR,Organic App Store Search
USR_001850,2025-08-09,US,Web Referral
USR_001851,2025-02-11,UK,Organic App Store Search
USR_001852,2025-01-21,UK,Apple Search Ads
USR_001853,2025-02-11,US,Organic App Store Search
USR_001854,2025-04-23,UK,Organic App Store Search
USR_001855,2025-04-15,AU,Organic App Store Search
USR_001856,2025-07-11,FR,Organic App Store Search
USR_001857,2025-01-17,FR,Social Media Campaign
USR_001858,2025-04-30,UK,Organic App Store Search
USR_001859,2025-05-09,AU,Organic App Store Search
USR_001860,2025-05-10,DE,Organic App Store Search
USR_001861,2025-03-01,UK,Web Referral
USR_001862,2025-02-17,US,Apple Search Ads
USR_001863,2025-01-29,US,Organic App Store Search
USR_001864,2025-04-07,DE,Organic App Store Search
USR_001865,2025-01-10,UK,Apple Search Ads
USR_001866,2025-08-30,AU,Social Media Campaign
USR_001867,2025-08-20,US,Organic App Store Search
USR_001868,2025-07-22,JP,Organic App Store Search
USR_001869,2025-09-04,US,Apple Search Ads
USR_001870,2025-09-21,CA,Apple Search Ads
USR_001871,2025-08-02,US,Apple Search Ads
USR_001872,2025-07-19,US,Organic App Store Search
USR_001873,2025-03-20,DE,Organic App Store Search
USR_001874,2025-06-22,JP,Organic App Store Search
USR_001875,2025-03-10,US,Organic App Store Search
USR_001876,2025-03-28,US,Web Referral
USR_001877,2025-04-11,US,Organic App Store Search
USR_001878,2025-01-08,US,Apple Search Ads
USR_001879,2025-07-19,US,Apple Search Ads
USR_001880,2025-03-28,DE,Organic App Store Search
USR_001881,2025-02-12,FR,Social Media Campaign
USR_001882,2025-04-19,US,Apple Search Ads
USR_001883,2025-06-01,UK,Web Referral
USR_001884,2025-01-17,US,Organic App Store Search
USR_001885,2025-05-13,US,Organic App Store Search
USR_001886,2025-05-28,US,Organic App Store Search
USR_001887,2025-08-20,UK,Organic App Store Search
USR_001888,2025-08-16,US,Organic App Store Search
USR_001889,2025-05-19,US,Social Media Campaign
USR_001890,2025-07-30,US,Organic App Store Search
USR_001891,2025-01-28,US,Web Referral
USR_001892,2025-02-20,US,Organic App Store Search
USR_001893,2025-09-18,FR,Apple Search Ads
USR_001894,2025-09-18,AU,Organic App Store Search
USR_001895,2025-01-08,FR,Organic App Store Search
USR_001896,2025-05-18,US,Social Media Campaign
USR_001897,2025-02-07,US,Organic App Store Search
USR_001898,2025-04-21,US,Social Media Campaign
USR_001899,2025-08-08,US,Apple Search Ads
USR_001900,2025-08-11,AU,Social Media Campaign
USR_001901,2025-05-16,US,Apple Search Ads
USR_001902,2025-09-13,US,Organic App Store Search
USR_001903,2025-02-18,UK,Apple Search Ads
USR_001904,2025-03-19,US,Organic App Store Search
USR_001905,2025-04-15,JP,Organic App Store Search
USR_001906,2025-06-18,US,Organic App Store Search
USR_001907,2025-08-05,CA,Organic App Store Search
USR_001908,2025-04-29,US,Organic App Store Search
USR_001909,2025-07-09,JP,Web Referral
USR_001910,2025-09-12,US,Apple Search Ads
USR_001911,2025-09-23,CA,Web Referral
USR_001912,2025-05-29,US,Organic App Store Search
USR_001913,2025-06-13,AU,Apple Search Ads
USR_001914,2025-05-20,US,Organic App Store Search
USR_001915,2025-09-15,US,Organic App Store Search
USR_001916,2025-09-26,FR,Social Media Campaign
USR_001917,2025-06-30,JP,Web Referral
USR_001918,2025-06-09,US,Organic App Store Search
USR_001919,2025-08-14,DE,Web Referral
USR_001920,2025-01-11,US,Apple Search Ads
USR_001921,2025-01-10,DE,Web Referral
USR_001922,2025-07-02,CA,Apple Search Ads
USR_001923,2025-06-02,UK,Web Referral
USR_001924,2025-05-04,FR,Social Media Campaign
USR_001925,2025-04-24,DE,Organic App Store Search
USR_001926,2025-08-01,US,Organic App Store Search
USR_001927,2025-06-21,DE,Organic App Store Search
USR_001928,2025-06-23,US,Apple Search Ads
USR_001929,2025-04-23,DE,Social Media Campaign
USR_001930,2025-05-02,CA,Social Media Campaign
USR_001931,2025-02-01,US,Apple Search Ads
USR_001932,2025-08-10,CA,Organic App Store Search
USR_001933,2025-04-29,UK,Organic App Store Search
USR_001934,2025-02-08,UK,Organic App Store Search
USR_001935,2025-09-25,US,Apple Search Ads
USR_001936,2025-08-21,US,Organic App Store Search
USR_001937,2025-01-18,DE,Organic App Store Search
USR_001938,2025-05-29,US,Organic App Store Search
USR_001939,2025-05-29,US,Organic App Store Search
USR_001940,2025-05-06,CA,Organic App Store Search
USR_001941,2025-08-26,US,Organic App Store Search
USR_001942,2025-05-15,UK,Web Referral
USR_001943,2025-05-31,UK,Organic App Store Search
USR_001944,2025-08-24,CA,Social Media Campaign
USR_001945,2025-08-12,US,Organic App Store Search
USR_001946,2025-07-22,US,Social Media Campaign
USR_001947,2025-09-13,US,Apple Search Ads
USR_001948,2025-03-27,DE,Social Media Campaign
USR_001949,2025-05-30,US,Social Media Campaign
USR_001950,2025-08-23,JP,Apple Search Ads
USR_001951,2025-01-22,CA,Web Referral
USR_001952,2025-09-26,FR,Apple Search Ads
USR_001953,2025-09-15,US,Apple Search Ads
USR_001954,2025-01-29,US,Organic App Store Search
USR_001955,2025-08-01,FR,Web Referral
USR_001956,2025-02-19,US,Social Media Campaign
USR_001957,2025-04-05,US,Organic App Store Search
USR_001958,2025-03-29,US,Apple Search Ads
USR_001959,2025-02-13,JP,Social Media Campaign
USR_001960,2025-06-20,CA,Social Media Campaign
USR_001961,2025-07-08,UK,Web Referral
USR_001962,2025-07-03,AU,Organic App Store Search
USR_001963,2025-01-03,US,Organic App Store Search
USR_001964,2025-07-10,DE,Apple Search Ads
USR_001965,2025-04-28,US,Organic App Store Search
USR_001966,2025-01-19,DE,Organic App Store Search
USR_001967,2025-01-23,US,Apple Search Ads
USR_001968,2025-01-30,US,Organic App Store Search
USR_001969,2025-04-18,UK,Organic App Store Search
USR_001970,2025-05-08,US,Organic App Store Search
USR_001971,2025-08-17,CA,Apple Search Ads
USR_001972,2025-04-21,US,Organic App Store Search
USR_001973,2025-05-16,US,Organic App Store Search
USR_001974,2025-07-05,UK,Apple Search Ads
USR_001975,2025-05-24,UK,Organic App Store Search
USR_001976,2025-03-13,US,Web Referral
USR_001977,2025-05-09,UK,Organic App Store Search
USR_001978,2025-09-18,US,Social Media Campaign
USR_001979,2025-01-03,US,Organic App Store Search
USR_001980,2025-04-14,US,Social Media Campaign
USR_001981,2025-08-12,FR,Organic App Store Search
USR_001982,2025-01-10,CA,Organic App Store Search
USR_001983,2025-08-19,US,Social Media Campaign
USR_001984,2025-08-07,CA,Organic App Store Search
USR_001985,2025-03-07,DE,Apple Search Ads
USR_001986,2025-04-22,US,Organic App Store Search
USR_001987,2025-01-13,DE,Apple Search Ads
USR_001988,2025-03-27,US,Web Referral
USR_001989,2025-08-22,DE,Web Referral
USR_001990,2025-03-31,UK,Organic App Store Search
USR_001991,2025-02-23,US,Organic App Store Search
USR_001992,2025-01-12,US,Web Referral
USR_001993,2025-07-28,JP,Social Media Campaign
USR_001994,2025-01-14,DE,Organic App Store Search
USR_001995,2025-05-01,UK,Apple Search Ads
USR_001996,2025-01-20,US,Organic App Store Search
USR_001997,2025-03-16,US,Web Referral
USR_001998,2025-08-31,US,Organic App Store Search
USR_001999,2025-08-11,US,Apple Search Ads
USR_002000,2025-03-11,UK,Apple Search Ads
USR_002001,2025-07-30,FR,Web Referral
USR_002002,2025-04-11,CA,Social Media Campaign
USR_002003,2025-07-05,US,Organic App Store Search
USR_002004,2025-05-12,UK,Apple Search Ads
USR_002005,2025-04-21,FR,Web Referral
USR_002006,2025-05-12,AU,Apple Search Ads
USR_002007,2025-01-20,CA,Apple Search Ads
USR_002008,2025-01-24,JP,Social Media Campaign
USR_002009,2025-08-15,DE,Organic App Store Search
USR_002010,2025-06-03,US,Apple Search Ads
USR_002011,2025-08-18,US,Organic App Store Search
USR_002012,2025-07-21,JP,Organic App Store Search
USR_002013,2025-02-07,UK,Social Media Campaign
USR_002014,2025-09-17,US,Organic App Store Search
USR_002015,2025-07-07,UK,Organic App Store Search
USR_002016,2025-02-26,CA,Organic App Store Search
USR_002017,2025-01-20,JP,Organic App Store Search
USR_002018,2025-04-29,US,Social Media Campaign
USR_002019,2025-03-12,UK,Apple Search Ads
USR_002020,2025-01-04,FR,Organic App Store Search
USR_002021,2025-08-09,US,Organic App Store Search
USR_002022,2025-01-14,US,Organic App Store Search
USR_002023,2025-01-03,FR,Organic App Store Search
USR_002024,2025-08-04,UK,Social Media Campaign
USR_002025,2025-08-17,UK,Organic App Store Search
USR_002026,2025-07-05,CA,Social Media Campaign
USR_002027,2025-02-24,US,Organic App Store Search
USR_002028,2025-09-11,FR,Organic App Store Search
USR_002029,2025-01-24,US,Organic App Store Search
USR_002030,2025-06-11,US,Organic App Store Search
USR_002031,2025-06-07,US,Social Media Campaign
USR_002032,2025-03-23,US,Organic App Store Search
USR_002033,2025-06-08,DE,Organic App Store Search
USR_002034,2025-07-07,DE,Web Referral
USR_002035,2025-03-01,FR,Apple Search Ads
USR_002036,2025-07-30,US,Organic App Store Search
USR_002037,2025-06-01,AU,Web Referral
USR_002038,2025-04-19,UK,Organic App Store Search
USR_002039,2025-03-17,DE,Social Media Campaign
USR_002040,2025-01-30,AU,Organic App Store Search
USR_002041,2025-04-27,US,Apple Search Ads
USR_002042,2025-07-11,US,Apple Search Ads
USR_002043,2025-01-19,US,Organic App Store Search
USR_002044,2025-06-22,UK,Apple Search Ads
USR_002045,2025-08-16,JP,Apple Search Ads
USR_002046,2025-07-02,US,Social Media Campaign
USR_002047,2025-04-23,US,Social Media Campaign
USR_002048,2025-07-02,US,Apple Search Ads
USR_002049,2025-05-26,DE,Organic App Store Search
USR_002050,2025-04-26,US,Apple Search Ads
USR_002051,2025-04-23,US,Apple Search Ads
USR_002052,2025-09-08,US,Organic App Store Search
USR_002053,2025-09-08,CA,Apple Search Ads
USR_002054,2025-04-28,UK,Apple Search Ads
USR_002055,2025-06-10,AU,Web Referral
USR_002056,2025-07-17,US,Apple Search Ads
USR_002057,2025-09-17,UK,Organic App Store Search
USR_002058,2025-05-28,US,Apple Search Ads
USR_002059,2025-08-28,US,Social Media Campaign
USR_002060,2025-02-16,UK,Social Media Campaign
USR_002061,2025-07-17,US,Social Media Campaign
USR_002062,2025-02-16,CA,Social Media Campaign
USR_002063,2025-03-19,US,Organic App Store Search
USR_002064,2025-05-04,US,Apple Search Ads
USR_002065,2025-03-16,FR,Social Media Campaign
USR_002066,2025-05-17,UK,Organic App Store Search
USR_002067,2025-03-31,AU,Organic App Store Search
USR_002068,2025-03-02,DE,Social Media Campaign
USR_002069,2025-05-18,UK,Social Media Campaign
USR_002070,2025-02-19,DE,Web Referral
USR_002071,2025-09-16,UK,Web Referral
USR_002072,2025-04-17,US,Organic App Store Search
USR_002073,2025-04-23,US,Web Referral
USR_002074,2025-09-11,UK,Organic App Store Search
USR_002075,2025-04-28,US,Apple Search Ads
USR_002076,2025-07-17,US,Organic App Store Search
USR_002077,2025-02-20,US,Organic App Store Search
USR_002078,2025-09-02,US,Web Referral
USR_002079,2025-02-04,US,Organic App Store Search
USR_002080,2025-03-10,US,Apple Search Ads
USR_002081,2025-02-18,US,Organic App Store Search
USR_002082,2025-03-15,US,Organic App Store Search
USR_002083,2025-07-11,UK,Organic App Store Search
USR_002084,2025-09-18,US,Apple Search Ads
USR_002085,2025-03-11,FR,Organic App Store Search
USR_002086,2025-03-31,DE,Organic App Store Search
USR_002087,2025-09-17,UK,Apple Search Ads
USR_002088,2025-05-06,AU,Organic App Store Search
USR_002089,2025-08-19,US,Organic App Store Search
USR_002090,2025-05-09,US,Web Referral
USR_002091,2025-04-10,FR,Organic App Store Search
USR_002092,2025-07-01,US,Organic App Store Search
USR_002093,2025-06-23,FR,Apple Search Ads
USR_002094,2025-07-07,UK,Social Media Campaign
USR_002095,2025-02-26,US,Social Media Campaign
USR_002096,2025-01-31,UK,Web Referral
USR_002097,2025-03-25,UK,Organic App Store Search
USR_002098,2025-06-01,US,Web Referral
USR_002099,2025-02-05,US,Web Referral
USR_002100,2025-08-01,AU,Social Media Campaign
USR_002101,2025-04-16,UK,Organic App Store Search
USR_002102,2025-08-08,US,Social Media Campaign
USR_002103,2025-06-12,US,Organic App Store Search
USR_002104,2025-08-08,FR,Social Media Campaign
USR_002105,2025-09-27,UK,Organic App Store Search
USR_002106,2025-04-30,UK,Social Media Campaign
USR_002107,2025-07-01,JP,Apple Search Ads
USR_002108,2025-04-16,US,Organic App Store Search
USR_002109,2025-08-05,UK,Social Media Campaign
USR_002110,2025-07-24,DE,Apple Search Ads
USR_002111,2025-03-11,DE,Apple Search Ads
USR_002112,2025-02-13,US,Organic App Store Search
USR_002113,2025-08-16,US,Social Media Campaign
USR_002114,2025-07-03,AU,Apple Search Ads
USR_002115,2025-04-17,US,Organic App Store Search
USR_002116,2025-03-25,FR,Apple Search Ads
USR_002117,2025-09-07,US,Apple Search Ads
USR_002118,2025-01-21,US,Apple Search Ads
USR_002119,2025-07-15,US,Organic App Store Search
USR_002120,2025-06-27,AU,Organic App Store Search
USR_002121,2025-01-07,FR,Apple Search Ads
USR_002122,2025-03-11,CA,Web Referral
USR_002123,2025-05-07,FR,Apple Search Ads
USR_002124,2025-06-09,US,Organic App Store Search
USR_002125,2025-09-05,US,Organic App Store Search
USR_002126,2025-07-22,DE,Apple Search Ads
USR_002127,2025-05-28,FR,Social Media Campaign
USR_002128,2025-05-23,DE,Organic App Store Search
USR_002129,2025-07-18,DE,Apple Search Ads
USR_002130,2025-06-03,US,Organic App Store Search
USR_002131,2025-05-22,US,Organic App Store Search
USR_002132,2025-06-14,FR,Organic App Store Search
USR_002133,2025-01-21,US,Social Media Campaign
USR_002134,2025-03-23,US,Web Referral
USR_002135,2025-03-10,CA,Organic App Store Search
USR_002136,2025-05-11,US,Apple Search Ads
USR_002137,2025-03-28,DE,Organic App Store Search
USR_002138,2025-08-06,US,Social Media Campaign
USR_002139,2025-06-10,DE,Apple Search Ads
USR_002140,2025-06-27,CA,Organic App Store Search
USR_002141,2025-04-27,UK,Organic App Store Search
USR_002142,2025-07-15,UK,Social Media Campaign
USR_002143,2025-03-27,US,Apple Search Ads
USR_002144,2025-03-22,UK,Organic App Store Search
USR_002145,2025-06-01,UK,Apple Search Ads
USR_002146,2025-03-02,UK,Social Media Campaign
USR_002147,2025-03-02,US,Apple Search Ads
USR_002148,2025-01-28,US,Organic App Store Search
USR_002149,2025-02-12,US,Apple Search Ads
USR_002150,2025-06-18,CA,Apple Search Ads
USR_002151,2025-03-27,US,Apple Search Ads
USR_002152,2025-06-26,FR,Web Referral
USR_002153,2025-01-17,CA,Organic App Store Search
USR_002154,2025-04-08,DE,Apple Search Ads
USR_002155,2025-07-17,DE,Organic App Store Search
USR_002156,2025-04-08,US,Organic App Store Search
USR_002157,2025-03-06,DE,Apple Search Ads
USR_002158,2025-01-05,UK,Web Referral
USR_002159,2025-01-02,FR,Organic App Store Search
USR_002160,2025-01-22,FR,Web Referral
USR_002161,2025-04-22,US,Organic App Store Search
USR_002162,2025-02-26,US,Organic App Store Search
USR_002163,2025-03-07,UK,Organic App Store Search
USR_002164,2025-04-08,CA,Apple Search Ads
USR_002165,2025-05-24,US,Apple Search Ads
USR_002166,2025-05-05,US,Organic App Store Search
USR_002167,2025-06-16,US,Organic App Store Search
USR_002168,2025-03-27,UK,Apple Search Ads
USR_002169,2025-03-17,JP,Apple Search Ads
USR_002170,2025-02-28,DE,Organic App Store Search
USR_002171,2025-05-18,US,Social Media Campaign
USR_002172,2025-04-09,US,Apple Search Ads
USR_002173,2025-07-11,US,Organic App Store Search
USR_002174,2025-08-31,UK,Organic App Store Search
USR_002175,2025-02-18,DE,Social Media Campaign
USR_002176,2025-02-01,US,Organic App Store Search
USR_002177,2025-01-20,UK,Social Media Campaign
USR_002178,2025-06-03,FR,Organic App Store Search
USR_002179,2025-03-09,FR,Apple Search Ads
USR_002180,2025-08-02,US,Organic App Store Search
USR_002181,2025-05-23,US,Web Referral
USR_002182,2025-08-20,US,Web Referral
USR_002183,2025-08-01,CA,Web Referral
USR_002184,2025-03-20,JP,Organic App Store Search
USR_002185,2025-08-02,US,Social Media Campaign
USR_002186,2025-04-26,US,Apple Search Ads
USR_002187,2025-04-02,FR,Apple Search Ads
USR_002188,2025-09-27,AU,Organic App Store Search
USR_002189,2025-06-17,JP,Apple Search Ads
USR_002190,2025-02-27,US,Web Referral
USR_002191,2025-01-26,US,Organic App Store Search
USR_002192,2025-03-07,US,Organic App Store Search
USR_002193,2025-09-05,US,Organic App Store Search
USR_002194,2025-09-11,UK,Organic App Store Search
USR_002195,2025-02-13,US,Apple Search Ads
USR_002196,2025-04-07,US,Social Media Campaign
USR_002197,2025-02-11,FR,Organic App Store Search
USR_002198,2025-08-15,US,Apple Search Ads
USR_002199,2025-09-19,AU,Organic App Store Search
USR_002200,2025-06-16,US,Organic App Store Search
USR_002201,2025-03-30,DE,Apple Search Ads
USR_002202,2025-06-27,US,Organic App Store Search
USR_002203,2025-07-16,DE,Apple Search Ads
USR_002204,2025-09-24,US,Organic App Store Search
USR_002205,2025-09-25,US,Apple Search Ads
USR_002206,2025-03-15,AU,Organic App Store Search
USR_002207,2025-01-08,US,Web Referral
USR_002208,2025-06-13,US,Social Media Campaign
USR_002209,2025-03-26,FR,Organic App Store Search
USR_002210,2025-03-13,FR,Organic App Store Search
USR_002211,2025-02-24,US,Organic App Store Search
USR_002212,2025-02-16,US,Social Media Campaign
USR_002213,2025-08-26,US,Organic App Store Search
USR_002214,2025-04-14,US,Social Media Campaign
USR_002215,2025-07-29,JP,Organic App Store Search
USR_002216,2025-02-11,UK,Organic App Store Search
USR_002217,2025-09-25,UK,Organic App Store Search
USR_002218,2025-09-20,JP,Organic App Store Search
USR_002219,2025-09-16,UK,Apple Search Ads
USR_002220,2025-04-24,CA,Organic App Store Search
USR_002221,2025-02-09,US,Social Media Campaign
USR_002222,2025-08-08,US,Social Media Campaign
USR_002223,2025-05-09,UK,Organic App Store Search
USR_002224,2025-01-08,US,Organic App Store Search
USR_002225,2025-04-11,US,Organic App Store Search
USR_002226,2025-06-25,US,Apple Search Ads
USR_002227,2025-04-17,US,Organic App Store Search
USR_002228,2025-04-11,UK,Organic App Store Search
USR_002229,2025-09-17,UK,Organic App Store Search
USR_002230,2025-09-03,US,Organic App Store Search
